,close,high,low
2025-12-17 16:00:00,0.00937732,0.00953255,0.00936906
2025-12-17 20:00:00,0.00928629,0.00940411,0.00928629
2025-12-18 00:00:00,0.00929557,0.00929687,0.00925044
2025-12-18 04:00:00,0.00919606,0.00932401,0.00918739
2025-12-18 08:00:00,0.00882798,0.00921348,0.00879513
2025-12-18 12:00:00,0.00883934,0.00890264,0.0088214
2025-12-18 16:00:00,0.0090859,0.00912401,0.00880886
2025-12-18 20:00:00,0.00851505,0.00908655,0.00851505
2025-12-19 00:00:00,0.00868543,0.00871217,0.008509
2025-12-19 04:00:00,0.0087379,0.0087651,0.00849229
2025-12-19 08:00:00,0.00879228,0.00882767,0.00867526
2025-12-19 12:00:00,0.00879536,0.00881321,0.00877908
2025-12-19 16:00:00,0.00895241,0.00897308,0.00878302
2025-12-19 20:00:00,0.00903116,0.00903951,0.00890254
2025-12-20 00:00:00,0.00915359,0.00917118,0.00902408
2025-12-20 04:00:00,0.00941702,0.0094829,0.00915223
2025-12-20 08:00:00,0.00929009,0.009394,0.00924142
2025-12-20 12:00:00,0.00919489,0.0093124,0.00917855
2025-12-20 16:00:00,0.00919918,0.00927272,0.00914407
2025-12-20 20:00:00,0.00926078,0.00927994,0.0092015
2025-12-21 00:00:00,0.00921707,0.00926203,0.00920363
2025-12-21 04:00:00,0.0092324,0.00929615,0.00918252
2025-12-21 08:00:00,0.00923536,0.00929471,0.00918433
2025-12-21 12:00:00,0.00920373,0.00927045,0.00919705
2025-12-21 16:00:00,0.00894572,0.0092314,0.00894311
2025-12-21 20:00:00,0.0089606,0.00899167,0.00892354
2025-12-22 00:00:00,0.00896949,0.00900449,0.00891519
2025-12-22 04:00:00,0.00902915,0.00907932,0.00893952
2025-12-22 08:00:00,0.00901122,0.00903948,0.00901122
2025-12-22 12:00:00,0.00904897,0.00904897,0.00894232
2025-12-22 16:00:00,0.00903894,0.00907878,0.00903239
2025-12-22 20:00:00,0.00899812,0.00907679,0.00899812
2025-12-23 00:00:00,0.00906176,0.00906252,0.00896598
2025-12-23 04:00:00,0.00884996,0.00905583,0.00884582
2025-12-23 08:00:00,0.00876953,0.00884849,0.00873304
2025-12-23 12:00:00,0.00886361,0.00886361,0.0087424
2025-12-23 16:00:00,0.00873242,0.00882706,0.00869888
2025-12-23 20:00:00,0.00885658,0.00886757,0.0087523
2025-12-24 00:00:00,0.00884588,0.00891108,0.00881883
2025-12-24 04:00:00,0.00880701,0.00889708,0.00877216
2025-12-24 08:00:00,0.00883587,0.00885288,0.00879019
2025-12-24 12:00:00,0.00871748,0.00884136,0.00868848
2025-12-24 16:00:00,0.00867103,0.00873617,0.00866542
2025-12-24 20:00:00,0.00865158,0.00871568,0.00863863
2025-12-25 00:00:00,0.00877741,0.00880156,0.00865009
2025-12-25 04:00:00,0.00880739,0.00881619,0.00877841
2025-12-25 08:00:00,0.00887747,0.00889436,0.00879229
2025-12-25 12:00:00,0.00880853,0.00888862,0.00879326
2025-12-25 16:00:00,0.00880908,0.00882286,0.00874691
2025-12-25 20:00:00,0.00878176,0.00882355,0.0087707
2025-12-26 00:00:00,0.00852998,0.0087863,0.00852626
2025-12-26 04:00:00,0.00867095,0.00871875,0.0085017
2025-12-26 08:00:00,0.00864762,0.00869788,0.00863226
2025-12-26 12:00:00,0.00861186,0.00865022,0.00861186
2025-12-26 16:00:00,0.0084771,0.00863609,0.0084771
2025-12-26 20:00:00,0.00849294,0.00850152,0.00844448
2025-12-27 00:00:00,0.00852258,0.00852258,0.00847091
2025-12-27 04:00:00,0.00857947,0.00857977,0.00851524
2025-12-27 08:00:00,0.00852845,0.00856831,0.00850573
2025-12-27 12:00:00,0.00858557,0.00858557,0.00845284
2025-12-27 16:00:00,0.00860175,0.00861025,0.00857429
2025-12-27 20:00:00,0.00866951,0.00866951,0.00858637
2025-12-28 00:00:00,0.00880785,0.00881898,0.00867209
2025-12-28 04:00:00,0.00915094,0.00915094,0.0088246
2025-12-28 08:00:00,0.00940536,0.00948739,0.00914432
2025-12-28 12:00:00,0.01069126,0.01093261,0.00942099
2025-12-28 16:00:00,0.00968146,0.01056618,0.00957913
2025-12-28 20:00:00,0.00940418,0.00980059,0.00939911
2025-12-29 00:00:00,0.00939539,0.00939647,0.00918927
2025-12-29 04:00:00,0.00909483,0.0093029,0.00906564
2025-12-29 08:00:00,0.00912238,0.00912899,0.00897248
2025-12-29 12:00:00,0.00916211,0.00921027,0.00903581
2025-12-29 16:00:00,0.00903766,0.00913861,0.00892559
2025-12-29 20:00:00,0.00899461,0.00910933,0.00896547
2025-12-30 00:00:00,0.0088881,0.00899323,0.0088832
2025-12-30 04:00:00,0.00892015,0.00931841,0.00888911
2025-12-30 08:00:00,0.00895664,0.009058,0.0087884
2025-12-30 12:00:00,0.00899007,0.00906752,0.0089217
2025-12-30 16:00:00,0.00893543,0.00900809,0.0089137
2025-12-30 20:00:00,0.00892395,0.00897115,0.00890945
2025-12-31 00:00:00,0.00889974,0.0089657,0.00887516
2025-12-31 04:00:00,0.00880669,0.00892438,0.0087851
2025-12-31 08:00:00,0.00874712,0.00881944,0.00873673
2025-12-31 12:00:00,0.0086275,0.00875585,0.00858466
2025-12-31 16:00:00,0.00856866,0.0086318,0.0085566
2025-12-31 20:00:00,0.00853481,0.00857348,0.00846659
2026-01-01 00:00:00,0.00858713,0.00861304,0.00848926
2026-01-01 04:00:00,0.00850854,0.00856971,0.00849241
2026-01-01 08:00:00,0.00849476,0.00850426,0.00833935
2026-01-01 12:00:00,0.00857717,0.00857889,0.00847474
2026-01-01 16:00:00,0.00859193,0.00859193,0.0085045
2026-01-01 20:00:00,0.0086392,0.00865722,0.00858913
2026-01-02 00:00:00,0.00869783,0.00871758,0.00862718
2026-01-02 04:00:00,0.00859364,0.00873439,0.00855111
2026-01-02 08:00:00,0.00862599,0.00869256,0.00858701
2026-01-02 12:00:00,0.00873841,0.0087401,0.00861303
2026-01-02 16:00:00,0.00879532,0.00882852,0.00870001
2026-01-02 20:00:00,0.00880841,0.00886075,0.00876853
2026-01-03 00:00:00,0.00890539,0.00892025,0.00879637
2026-01-03 04:00:00,0.0089904,0.0089904,0.00886394
2026-01-03 08:00:00,0.00875866,0.00900872,0.00875866
2026-01-03 12:00:00,0.00878542,0.00882061,0.00874543
2026-01-03 16:00:00,0.00886719,0.00887685,0.00878258
2026-01-03 20:00:00,0.00885271,0.00889964,0.00884611
2026-01-04 00:00:00,0.00893904,0.00894167,0.00882128
2026-01-04 04:00:00,0.00904083,0.00906373,0.00894738
2026-01-04 08:00:00,0.00900838,0.00905273,0.00897384
2026-01-04 12:00:00,0.00900176,0.009018,0.00895459
2026-01-04 16:00:00,0.00914848,0.00914848,0.0089927
2026-01-04 20:00:00,0.00909417,0.00923824,0.00908307
2026-01-05 00:00:00,0.00912871,0.00918785,0.00909661
2026-01-05 04:00:00,0.00909499,0.00922261,0.00908941
2026-01-05 08:00:00,0.0090768,0.00913394,0.00899731
2026-01-05 12:00:00,0.00902309,0.00910749,0.00897964
2026-01-05 16:00:00,0.00919302,0.00919302,0.00899186
2026-01-05 20:00:00,0.0092731,0.00930384,0.00915376
2026-01-06 00:00:00,0.00933297,0.0093472,0.00926005
2026-01-06 04:00:00,0.00941199,0.00948154,0.00931736
2026-01-06 08:00:00,0.00934324,0.00949618,0.00934324
2026-01-06 12:00:00,0.0094261,0.0094261,0.00931322
2026-01-06 16:00:00,0.0095555,0.00974419,0.00941837
2026-01-06 20:00:00,0.00921131,0.00955841,0.00913349
2026-01-07 00:00:00,0.00945982,0.00947257,0.00922025
2026-01-07 04:00:00,0.00956615,0.00956615,0.00930501
2026-01-07 08:00:00,0.00962222,0.0097928,0.00958604
2026-01-07 12:00:00,0.00958503,0.00970353,0.00947513
2026-01-07 16:00:00,0.00946161,0.00973239,0.00943062
2026-01-07 20:00:00,0.00972539,0.01085082,0.00946062
2026-01-08 00:00:00,0.0095337,0.00976283,0.00946313
2026-01-08 04:00:00,0.00961317,0.01004511,0.0095421
2026-01-08 08:00:00,0.00955195,0.00971456,0.00950198
2026-01-08 12:00:00,0.00951735,0.00957087,0.00944729
2026-01-08 16:00:00,0.0094804,0.00971916,0.00937025
2026-01-08 20:00:00,0.00950511,0.00952856,0.009474
2026-01-09 00:00:00,0.0095748,0.0095748,0.00943704
2026-01-09 04:00:00,0.00957908,0.0098895,0.00952982
2026-01-09 08:00:00,0.00962924,0.00969855,0.0095661
2026-01-09 12:00:00,0.00961939,0.00968305,0.00954391
2026-01-09 16:00:00,0.00976793,0.00987842,0.0096198
2026-01-09 20:00:00,0.00967365,0.00979928,0.00964441
2026-01-10 00:00:00,0.00976241,0.00978113,0.00963044
2026-01-10 04:00:00,0.01007012,0.01007012,0.00973527
2026-01-10 08:00:00,0.01057243,0.01082184,0.01001753
2026-01-10 12:00:00,0.01016169,0.01053354,0.01007972
