,close,high,low
2025-12-04 12:00:00,92747.0,93330.0,92747.0
2025-12-04 16:00:00,92838.0,92938.0,92071.0
2025-12-04 20:00:00,91868.0,92841.0,91306.0
2025-12-05 00:00:00,92020.0,92402.0,91761.0
2025-12-05 04:00:00,92190.0,92539.0,92020.0
2025-12-05 08:00:00,92141.0,92316.0,91771.0
2025-12-05 12:00:00,91346.0,92139.0,91077.0
2025-12-05 16:00:00,90843.0,91356.0,90088.0
2025-12-05 20:00:00,89532.0,90408.0,88870.0
2025-12-06 00:00:00,89193.0,89729.0,89078.0
2025-12-06 04:00:00,89694.0,89745.0,89098.0
2025-12-06 08:00:00,89671.0,89712.0,88665.0
2025-12-06 12:00:00,89651.0,89651.0,89220.0
2025-12-06 16:00:00,89867.0,90050.0,89503.0
2025-12-06 20:00:00,89405.0,89931.0,89350.0
2025-12-07 00:00:00,89206.0,89503.0,89085.0
2025-12-07 04:00:00,89712.0,89712.0,89178.0
2025-12-07 08:00:00,89369.0,89712.0,89271.0
2025-12-07 12:00:00,89190.0,89458.0,89065.0
2025-12-07 16:00:00,88995.0,89556.0,87930.0
2025-12-07 20:00:00,91242.0,91494.0,89229.0
2025-12-08 00:00:00,90047.0,91355.0,89184.0
2025-12-08 04:00:00,90951.0,91212.0,90036.0
2025-12-08 08:00:00,91318.0,91534.0,90923.0
2025-12-08 12:00:00,91671.0,91891.0,91317.0
2025-12-08 16:00:00,89698.0,91681.0,89631.0
2025-12-08 20:00:00,90163.0,90281.0,89672.0
2025-12-09 00:00:00,90483.0,91080.0,89975.0
2025-12-09 04:00:00,90280.0,90639.0,89833.0
2025-12-09 08:00:00,90326.0,90326.0,89639.0
2025-12-09 12:00:00,90159.0,90398.0,89883.0
2025-12-09 16:00:00,92036.0,92036.0,89984.0
2025-12-09 20:00:00,93501.0,94087.0,92461.0
2025-12-10 00:00:00,92569.0,93512.0,92211.0
2025-12-10 04:00:00,92356.0,92532.0,91889.0
2025-12-10 08:00:00,92537.0,92537.0,92274.0
2025-12-10 12:00:00,91970.0,92932.0,91775.0
2025-12-10 16:00:00,91765.0,92081.0,91547.0
2025-12-10 20:00:00,92741.0,92809.0,91850.0
2025-12-11 00:00:00,91893.0,93625.0,91798.0
2025-12-11 04:00:00,89800.0,91936.0,89531.0
2025-12-11 08:00:00,90252.0,90370.0,89694.0
2025-12-11 12:00:00,90217.0,90382.0,89987.0
2025-12-11 16:00:00,89720.0,90302.0,89469.0
2025-12-11 20:00:00,90977.0,91345.0,89415.0
2025-12-12 00:00:00,92404.0,93058.0,90821.0
2025-12-12 04:00:00,92470.0,92470.0,91599.0
2025-12-12 08:00:00,92256.0,92447.0,91983.0
2025-12-12 12:00:00,92261.0,92344.0,91957.0
2025-12-12 16:00:00,90284.0,92329.0,90224.0
2025-12-12 20:00:00,90076.0,90481.0,89629.0
2025-12-13 00:00:00,90252.0,90256.0,89856.0
2025-12-13 04:00:00,90279.0,90279.0,90088.0
2025-12-13 08:00:00,90301.0,90339.0,90198.0
2025-12-13 12:00:00,90260.0,90540.0,90259.0
2025-12-13 16:00:00,90124.0,90354.0,89974.0
2025-12-13 20:00:00,90051.0,90196.0,89901.0
2025-12-14 00:00:00,90177.0,90186.0,89897.0
2025-12-14 04:00:00,90224.0,90354.0,90179.0
2025-12-14 08:00:00,90090.0,90336.0,89973.0
2025-12-14 12:00:00,89266.0,90126.0,89175.0
2025-12-14 16:00:00,89012.0,89533.0,88899.0
2025-12-14 20:00:00,88638.0,89311.0,88638.0
2025-12-15 00:00:00,88309.0,88838.0,87970.0
2025-12-15 04:00:00,89278.0,89773.0,88182.0
2025-12-15 08:00:00,89670.0,89774.0,89277.0
2025-12-15 12:00:00,89653.0,89922.0,89578.0
2025-12-15 16:00:00,86945.0,89661.0,86787.0
2025-12-15 20:00:00,86144.0,87098.0,85511.0
2025-12-16 00:00:00,86396.0,86396.0,85589.0
2025-12-16 04:00:00,85787.0,86418.0,85573.0
2025-12-16 08:00:00,85937.0,86514.0,85558.0
2025-12-16 12:00:00,87002.0,87079.0,85896.0
2025-12-16 16:00:00,87132.0,87408.0,86214.0
2025-12-16 20:00:00,87522.0,87572.0,86969.0
2025-12-17 00:00:00,87690.0,87690.0,87242.0
2025-12-17 04:00:00,87140.0,87706.0,87054.0
2025-12-17 08:00:00,86848.0,87196.0,86136.0
2025-12-17 12:00:00,86783.0,86848.0,86175.0
2025-12-17 16:00:00,88245.0,89611.0,86785.0
2025-12-17 20:00:00,85892.0,87551.0,85408.0
2025-12-18 00:00:00,86039.0,86188.0,85633.0
2025-12-18 04:00:00,86398.0,86618.0,85872.0
2025-12-18 08:00:00,86759.0,86768.0,86337.0
2025-12-18 12:00:00,87135.0,87200.0,86596.0
2025-12-18 16:00:00,88535.0,88890.0,87079.0
2025-12-18 20:00:00,84842.0,88411.0,84842.0
2025-12-19 00:00:00,85389.0,85626.0,84811.0
2025-12-19 04:00:00,87055.0,87132.0,85183.0
2025-12-19 08:00:00,87783.0,88057.0,86690.0
2025-12-19 12:00:00,88056.0,88244.0,87349.0
2025-12-19 16:00:00,87722.0,88771.0,87510.0
2025-12-19 20:00:00,87710.0,88393.0,86853.0
2025-12-20 00:00:00,87981.0,88188.0,87573.0
2025-12-20 04:00:00,88126.0,88137.0,87891.0
2025-12-20 08:00:00,88099.0,88309.0,88034.0
2025-12-20 12:00:00,88115.0,88216.0,88021.0
2025-12-20 16:00:00,88025.0,88136.0,87878.0
2025-12-20 20:00:00,88017.0,88100.0,87888.0
2025-12-21 00:00:00,88126.0,88167.0,88005.0
2025-12-21 04:00:00,87973.0,88179.0,87773.0
2025-12-21 08:00:00,87902.0,87987.0,87883.0
2025-12-21 12:00:00,88449.0,88616.0,87895.0
2025-12-21 16:00:00,87814.0,88578.0,87481.0
2025-12-21 20:00:00,88217.0,88284.0,87816.0
2025-12-22 00:00:00,88412.0,88473.0,87959.0
2025-12-22 04:00:00,88499.0,89191.0,87956.0
2025-12-22 08:00:00,88788.0,88822.0,88500.0
2025-12-22 12:00:00,89600.0,89600.0,88863.0
2025-12-22 16:00:00,89403.0,89825.0,89084.0
2025-12-22 20:00:00,88014.0,89668.0,88014.0
2025-12-23 00:00:00,88287.0,89127.0,87731.0
2025-12-23 04:00:00,88004.0,88659.0,87743.0
2025-12-23 08:00:00,87375.0,88124.0,87106.0
2025-12-23 12:00:00,87725.0,87725.0,87177.0
2025-12-23 16:00:00,87172.0,87761.0,86706.0
2025-12-23 20:00:00,87657.0,87911.0,87216.0
2025-12-24 00:00:00,87374.0,87984.0,87177.0
2025-12-24 04:00:00,87239.0,87656.0,86904.0
2025-12-24 08:00:00,87012.0,87303.0,86279.0
2025-12-24 12:00:00,87246.0,87246.0,86757.0
2025-12-24 16:00:00,86933.0,87338.0,86668.0
2025-12-24 20:00:00,87486.0,87486.0,86923.0
2025-12-25 00:00:00,87538.0,87803.0,87486.0
2025-12-25 04:00:00,87714.0,87730.0,87423.0
2025-12-25 08:00:00,87554.0,87714.0,87550.0
2025-12-25 12:00:00,87358.0,87671.0,87158.0
2025-12-25 16:00:00,88268.0,88268.0,87185.0
2025-12-25 20:00:00,88234.0,88996.0,87869.0
2025-12-26 00:00:00,87107.0,87973.0,86952.0
2025-12-26 04:00:00,88586.0,88975.0,86831.0
2025-12-26 08:00:00,88414.0,89093.0,88398.0
2025-12-26 12:00:00,88366.0,88649.0,87997.0
2025-12-26 16:00:00,86909.0,88790.0,86785.0
2025-12-26 20:00:00,87339.0,87339.0,86792.0
2025-12-27 00:00:00,87248.0,87564.0,87232.0
2025-12-27 04:00:00,87318.0,87410.0,87182.0
2025-12-27 08:00:00,87450.0,87556.0,87194.0
2025-12-27 12:00:00,87333.0,87545.0,87325.0
2025-12-27 16:00:00,87466.0,87527.0,87210.0
2025-12-27 20:00:00,87472.0,87480.0,87249.0
2025-12-28 00:00:00,87776.0,88508.0,87359.0
2025-12-28 04:00:00,87782.0,87801.0,87562.0
2025-12-28 08:00:00,87216.0,88005.0,87206.0
2025-12-28 12:00:00,87841.0,87841.0,87208.0
2025-12-28 16:00:00,87773.0,87965.0,87738.0
2025-12-28 20:00:00,87417.0,87766.0,87387.0
2025-12-29 00:00:00,87792.0,87844.0,87329.0
2025-12-29 04:00:00,89552.0,89614.0,87681.0
2025-12-29 08:00:00,89240.0,89863.0,88903.0
2025-12-29 12:00:00,87566.0,89444.0,87554.0
2025-12-29 16:00:00,87441.0,87917.0,86889.0
2025-12-29 20:00:00,87290.0,87760.0,87236.0
2025-12-30 00:00:00,87175.0,87419.0,86993.0
2025-12-30 04:00:00,87282.0,87282.0,86865.0
2025-12-30 08:00:00,87374.0,87413.0,87053.0
2025-12-30 12:00:00,87760.0,87967.0,87391.0
2025-12-30 16:00:00,88631.0,88631.0,87396.0
2025-12-30 20:00:00,88011.0,88970.0,87899.0
2025-12-31 00:00:00,88167.0,88190.0,87697.0
2025-12-31 04:00:00,88091.0,88411.0,87883.0
2025-12-31 08:00:00,88246.0,88247.0,88060.0
2025-12-31 12:00:00,88627.0,88627.0,88075.0
2025-12-31 16:00:00,87817.0,88784.0,87645.0
2025-12-31 20:00:00,87574.0,87829.0,87273.0
2026-01-01 00:00:00,87540.0,87735.0,87202.0
2026-01-01 04:00:00,87670.0,87822.0,87471.0
2026-01-01 08:00:00,87555.0,87670.0,87435.0
2026-01-01 12:00:00,87804.0,87804.0,87541.0
2026-01-01 16:00:00,87863.0,87870.0,87663.0
2026-01-01 20:00:00,88172.0,88234.0,87740.0
2026-01-02 00:00:00,88446.0,88464.0,87222.0
2026-01-02 04:00:00,88624.0,88624.0,88158.0
2026-01-02 08:00:00,88520.0,88716.0,88337.0
2026-01-02 12:00:00,89070.0,89288.0,88516.0
2026-01-02 16:00:00,89161.0,89376.0,88312.0
2026-01-02 20:00:00,89618.0,90247.0,88957.0
2026-01-03 00:00:00,89723.0,90043.0,89472.0
2026-01-03 04:00:00,90029.0,90061.0,89706.0
2026-01-03 08:00:00,89333.0,90030.0,89301.0
