,close,high,low
2025-12-14 20:00:00,0.999485,1.0,0.99914
2025-12-15 00:00:00,0.999848,1.0,0.999028
2025-12-15 04:00:00,0.999744,1.0,0.999268
2025-12-15 08:00:00,0.999625,0.999963,0.999226
2025-12-15 12:00:00,0.999391,1.0,0.999098
2025-12-15 16:00:00,0.999649,1.0,0.999364
2025-12-15 20:00:00,0.999597,1.0,0.998721
2025-12-16 00:00:00,0.999707,0.999929,0.999292
2025-12-16 04:00:00,0.999561,0.999725,0.999328
2025-12-16 08:00:00,0.999382,0.999736,0.999382
2025-12-16 12:00:00,0.999459,0.999695,0.999315
2025-12-16 16:00:00,0.999701,0.999806,0.998836
2025-12-16 20:00:00,0.999574,0.999715,0.999216
2025-12-17 00:00:00,0.999767,0.999776,0.999168
2025-12-17 04:00:00,0.9998,0.999881,0.999322
2025-12-17 08:00:00,0.999664,0.999979,0.999392
2025-12-17 12:00:00,0.999549,1.0,0.999481
2025-12-17 16:00:00,0.9994,1.0,0.99903
2025-12-17 20:00:00,0.99955,1.0,0.999159
2025-12-18 00:00:00,0.999624,0.999959,0.99939
2025-12-18 04:00:00,0.999556,0.999967,0.999141
2025-12-18 08:00:00,0.999503,0.999895,0.999209
2025-12-18 12:00:00,0.999543,0.999711,0.998966
2025-12-18 16:00:00,1.0,1.0,0.999159
2025-12-18 20:00:00,0.999468,1.0,0.999302
2025-12-19 00:00:00,0.999848,1.0,0.999328
2025-12-19 04:00:00,1.0,1.001,0.999185
2025-12-19 08:00:00,0.999612,1.0,0.999275
2025-12-19 12:00:00,0.999651,1.0,0.999093
2025-12-19 16:00:00,0.999059,1.0,0.998999
2025-12-19 20:00:00,0.999613,1.0,0.999249
2025-12-20 00:00:00,0.999662,1.0,0.999284
2025-12-20 04:00:00,0.999808,0.99998,0.999458
2025-12-20 08:00:00,0.999809,0.999978,0.99945
2025-12-20 12:00:00,0.999896,0.99991,0.999538
2025-12-20 16:00:00,0.999875,1.0,0.999478
2025-12-20 20:00:00,0.999814,1.0,0.999349
2025-12-21 00:00:00,0.999789,1.0,0.999451
2025-12-21 04:00:00,0.999697,1.0,0.999404
2025-12-21 08:00:00,0.999556,0.999967,0.999413
2025-12-21 12:00:00,0.999541,0.999875,0.999131
2025-12-21 16:00:00,0.999285,1.0,0.999285
2025-12-21 20:00:00,0.999639,1.0,0.999299
2025-12-22 00:00:00,0.999555,0.999974,0.999502
2025-12-22 04:00:00,0.999683,0.999991,0.99952
2025-12-22 08:00:00,0.999646,0.999992,0.999401
2025-12-22 12:00:00,0.999898,0.999938,0.999339
2025-12-22 16:00:00,0.99948,0.999898,0.999378
2025-12-22 20:00:00,0.999814,0.99998,0.999281
2025-12-23 00:00:00,0.999751,1.0,0.999319
2025-12-23 04:00:00,0.999712,0.999852,0.999267
2025-12-23 08:00:00,0.999598,1.0,0.999315
2025-12-23 12:00:00,0.999837,0.999917,0.999474
2025-12-23 16:00:00,0.99948,0.999952,0.999064
2025-12-23 20:00:00,0.999399,1.0,0.999153
2025-12-24 00:00:00,0.999656,1.0,0.999373
2025-12-24 04:00:00,0.99958,1.0,0.999295
2025-12-24 08:00:00,0.999901,1.0,0.999339
2025-12-24 12:00:00,0.999666,1.0,0.999262
2025-12-24 16:00:00,0.99972,1.0,0.999193
2025-12-24 20:00:00,0.99985,1.0,0.999194
2025-12-25 00:00:00,0.999918,1.0,0.999545
2025-12-25 04:00:00,0.99977,1.0,0.999263
