,close,high,low
2025-12-04 16:00:00,0.072154,0.07289,0.07134
2025-12-04 20:00:00,0.07058,0.072188,0.069408
2025-12-05 00:00:00,0.070583,0.070787,0.070136
2025-12-05 04:00:00,0.071007,0.071396,0.070639
2025-12-05 08:00:00,0.071121,0.071261,0.07038
2025-12-05 12:00:00,0.070439,0.071318,0.070071
2025-12-05 16:00:00,0.07049,0.070949,0.069878
2025-12-05 20:00:00,0.068278,0.070083,0.067686
2025-12-06 00:00:00,0.068351,0.068562,0.067912
2025-12-06 04:00:00,0.068676,0.068893,0.068197
2025-12-06 08:00:00,0.06896,0.069132,0.0684
2025-12-06 12:00:00,0.069041,0.069068,0.068581
2025-12-06 16:00:00,0.069089,0.069497,0.068914
2025-12-06 20:00:00,0.069243,0.069668,0.069139
2025-12-07 00:00:00,0.06968,0.070117,0.069263
2025-12-07 04:00:00,0.069879,0.070258,0.069773
2025-12-07 08:00:00,0.068921,0.069828,0.068881
2025-12-07 12:00:00,0.068177,0.068892,0.06814
2025-12-07 16:00:00,0.067952,0.06862,0.066585
2025-12-07 20:00:00,0.069091,0.069138,0.067399
2025-12-08 00:00:00,0.067582,0.069226,0.067247
2025-12-08 04:00:00,0.06896,0.069176,0.067721
2025-12-08 08:00:00,0.070129,0.070256,0.068912
2025-12-08 12:00:00,0.070062,0.070649,0.069981
2025-12-08 16:00:00,0.069299,0.07023,0.069133
2025-12-08 20:00:00,0.069069,0.070041,0.068823
2025-12-09 00:00:00,0.069187,0.069683,0.068942
2025-12-09 04:00:00,0.068591,0.069423,0.067951
2025-12-09 08:00:00,0.068658,0.068739,0.067754
2025-12-09 12:00:00,0.068541,0.068635,0.067997
2025-12-09 16:00:00,0.071257,0.071269,0.068688
2025-12-09 20:00:00,0.072573,0.073163,0.071502
2025-12-10 00:00:00,0.07213,0.072745,0.071326
2025-12-10 04:00:00,0.071485,0.072181,0.071138
2025-12-10 08:00:00,0.071609,0.071891,0.071187
2025-12-10 12:00:00,0.070619,0.071651,0.07047
2025-12-10 16:00:00,0.070497,0.070862,0.070315
2025-12-10 20:00:00,0.071522,0.07164,0.070589
2025-12-11 00:00:00,0.069416,0.072442,0.069406
2025-12-11 04:00:00,0.066888,0.069442,0.066762
2025-12-11 08:00:00,0.06699,0.067409,0.066673
2025-12-11 12:00:00,0.067401,0.067552,0.066741
2025-12-11 16:00:00,0.066836,0.067507,0.066812
2025-12-11 20:00:00,0.06766,0.067973,0.066581
2025-12-12 00:00:00,0.068158,0.068706,0.067425
2025-12-12 04:00:00,0.068057,0.068143,0.067406
2025-12-12 08:00:00,0.067764,0.068132,0.067341
2025-12-12 12:00:00,0.067899,0.068271,0.067257
2025-12-12 16:00:00,0.065918,0.067958,0.065918
2025-12-12 20:00:00,0.065492,0.066088,0.065009
2025-12-13 00:00:00,0.066244,0.066692,0.065589
2025-12-13 04:00:00,0.067197,0.067297,0.066243
2025-12-13 08:00:00,0.067266,0.067448,0.066933
2025-12-13 12:00:00,0.067311,0.067633,0.067155
2025-12-13 16:00:00,0.067429,0.067515,0.067058
2025-12-13 20:00:00,0.067293,0.0676,0.06714
2025-12-14 00:00:00,0.066936,0.067526,0.066887
2025-12-14 04:00:00,0.066877,0.067286,0.066551
2025-12-14 08:00:00,0.066478,0.067181,0.066282
2025-12-14 12:00:00,0.065787,0.06672,0.065787
2025-12-14 16:00:00,0.065356,0.066192,0.065198
2025-12-14 20:00:00,0.064644,0.065633,0.064628
2025-12-15 00:00:00,0.064193,0.064912,0.063959
2025-12-15 04:00:00,0.064318,0.065112,0.063879
2025-12-15 08:00:00,0.063525,0.064459,0.063483
2025-12-15 12:00:00,0.06331,0.063665,0.063086
2025-12-15 16:00:00,0.060953,0.063616,0.060953
2025-12-15 20:00:00,0.059932,0.060788,0.059182
2025-12-16 00:00:00,0.060701,0.060701,0.059563
2025-12-16 04:00:00,0.059822,0.060776,0.059423
2025-12-16 08:00:00,0.059537,0.060147,0.059327
2025-12-16 12:00:00,0.060948,0.061083,0.059628
2025-12-16 16:00:00,0.061313,0.061313,0.060227
2025-12-16 20:00:00,0.060916,0.061332,0.060438
2025-12-17 00:00:00,0.060757,0.061105,0.06062
2025-12-17 04:00:00,0.060587,0.061223,0.060477
2025-12-17 08:00:00,0.059949,0.060583,0.059813
2025-12-17 12:00:00,0.059489,0.05998,0.059302
2025-12-17 16:00:00,0.05883,0.060537,0.058743
2025-12-17 20:00:00,0.057346,0.058835,0.056687
2025-12-18 00:00:00,0.056971,0.057551,0.056679
2025-12-18 04:00:00,0.056351,0.057091,0.056164
2025-12-18 08:00:00,0.055472,0.0563,0.055284
2025-12-18 12:00:00,0.055771,0.05609,0.055384
2025-12-18 16:00:00,0.056153,0.056837,0.055545
2025-12-18 20:00:00,0.052383,0.056134,0.052333
2025-12-19 00:00:00,0.053011,0.053661,0.052514
2025-12-19 04:00:00,0.052847,0.053225,0.051747
2025-12-19 08:00:00,0.053925,0.054098,0.052932
2025-12-19 12:00:00,0.053361,0.054114,0.052969
2025-12-19 16:00:00,0.0534,0.053819,0.053033
2025-12-19 20:00:00,0.055353,0.055446,0.053819
2025-12-20 00:00:00,0.05509,0.055849,0.054987
2025-12-20 04:00:00,0.05504,0.055161,0.054741
2025-12-20 08:00:00,0.055376,0.055376,0.05472
2025-12-20 12:00:00,0.055442,0.055726,0.054934
2025-12-20 16:00:00,0.055066,0.055611,0.05493
2025-12-20 20:00:00,0.055066,0.055338,0.054932
2025-12-21 00:00:00,0.055186,0.05537,0.054875
2025-12-21 04:00:00,0.054836,0.055474,0.054278
2025-12-21 08:00:00,0.055987,0.056093,0.054524
2025-12-21 12:00:00,0.054773,0.055745,0.054773
2025-12-21 16:00:00,0.053529,0.055043,0.053068
2025-12-21 20:00:00,0.05377,0.053955,0.05316
2025-12-22 00:00:00,0.05374,0.053971,0.053148
2025-12-22 04:00:00,0.055308,0.05553,0.053757
2025-12-22 08:00:00,0.054253,0.056471,0.054135
2025-12-22 12:00:00,0.054679,0.054693,0.053929
2025-12-22 16:00:00,0.054353,0.054726,0.054131
2025-12-22 20:00:00,0.0537,0.054531,0.053589
2025-12-23 00:00:00,0.054386,0.054386,0.053233
2025-12-23 04:00:00,0.05348,0.054456,0.0533
2025-12-23 08:00:00,0.05305,0.05347,0.052944
2025-12-23 12:00:00,0.053664,0.053931,0.053037
2025-12-23 16:00:00,0.052868,0.05358,0.052815
2025-12-23 20:00:00,0.053891,0.053968,0.052986
2025-12-24 00:00:00,0.053626,0.054079,0.053437
2025-12-24 04:00:00,0.053104,0.053889,0.052622
2025-12-24 08:00:00,0.052743,0.053243,0.052691
2025-12-24 12:00:00,0.053031,0.053153,0.052529
2025-12-24 16:00:00,0.053073,0.053315,0.052808
2025-12-24 20:00:00,0.05326,0.05326,0.052808
2025-12-25 00:00:00,0.05354,0.053958,0.05326
2025-12-25 04:00:00,0.053975,0.054051,0.053261
2025-12-25 08:00:00,0.053898,0.053981,0.053524
2025-12-25 12:00:00,0.053719,0.054179,0.053494
2025-12-25 16:00:00,0.053959,0.05402,0.053364
2025-12-25 20:00:00,0.053877,0.05404,0.053487
2025-12-26 00:00:00,0.052908,0.053908,0.052779
2025-12-26 04:00:00,0.053905,0.054091,0.052393
2025-12-26 08:00:00,0.053525,0.054191,0.053525
2025-12-26 12:00:00,0.053849,0.054131,0.053465
2025-12-26 16:00:00,0.053336,0.054356,0.053229
2025-12-26 20:00:00,0.053726,0.053726,0.053032
2025-12-27 00:00:00,0.05325,0.053962,0.052986
2025-12-27 04:00:00,0.054478,0.054577,0.05309
2025-12-27 08:00:00,0.055533,0.055689,0.054383
2025-12-27 12:00:00,0.073188,0.073188,0.05505
2025-12-27 16:00:00,0.070395,0.074651,0.069231
2025-12-27 20:00:00,0.069555,0.070978,0.068274
2025-12-28 00:00:00,0.064842,0.069383,0.064362
2025-12-28 04:00:00,0.062898,0.066191,0.062012
2025-12-28 08:00:00,0.067408,0.070167,0.062156
