,close,high,low
2025-12-04 20:00:00,0.159347,0.160537,0.156296
2025-12-05 00:00:00,0.156872,0.159416,0.156837
2025-12-05 04:00:00,0.158859,0.161687,0.156897
2025-12-05 08:00:00,0.16094,0.16094,0.157471
2025-12-05 12:00:00,0.155757,0.160568,0.15537
2025-12-05 16:00:00,0.161703,0.161703,0.154283
2025-12-05 20:00:00,0.169873,0.17537,0.158056
2025-12-06 00:00:00,0.170059,0.172625,0.166096
2025-12-06 04:00:00,0.175157,0.176417,0.168462
2025-12-06 08:00:00,0.20023,0.207061,0.178894
2025-12-06 12:00:00,0.197367,0.202748,0.188576
2025-12-06 16:00:00,0.186195,0.196942,0.181567
2025-12-06 20:00:00,0.195234,0.197505,0.187463
2025-12-07 00:00:00,0.191025,0.198016,0.191025
2025-12-07 04:00:00,0.185583,0.193846,0.183554
2025-12-07 08:00:00,0.177113,0.18681,0.177113
2025-12-07 12:00:00,0.168874,0.17551,0.168705
2025-12-07 16:00:00,0.169255,0.17045,0.163234
2025-12-07 20:00:00,0.170174,0.17178,0.16862
2025-12-08 00:00:00,0.170264,0.171752,0.167701
2025-12-08 04:00:00,0.169985,0.171662,0.16883
2025-12-08 08:00:00,0.168516,0.170574,0.168343
2025-12-08 12:00:00,0.170919,0.17415,0.167981
2025-12-08 16:00:00,0.168484,0.173949,0.168279
2025-12-08 20:00:00,0.167495,0.170012,0.166357
2025-12-09 00:00:00,0.167865,0.168297,0.166813
2025-12-09 04:00:00,0.16656,0.167941,0.164971
2025-12-09 08:00:00,0.164293,0.166501,0.16343
2025-12-09 12:00:00,0.164281,0.164281,0.162838
2025-12-09 16:00:00,0.169368,0.169368,0.164462
2025-12-09 20:00:00,0.172627,0.173414,0.170055
2025-12-10 00:00:00,0.16925,0.172471,0.16879
2025-12-10 04:00:00,0.168268,0.169205,0.167105
2025-12-10 08:00:00,0.167077,0.169079,0.16675
2025-12-10 12:00:00,0.166469,0.167687,0.166129
2025-12-10 16:00:00,0.171176,0.171176,0.166027
2025-12-10 20:00:00,0.176689,0.17765,0.171457
2025-12-11 00:00:00,0.188425,0.192011,0.177036
2025-12-11 04:00:00,0.182018,0.189682,0.181022
2025-12-11 08:00:00,0.180766,0.183031,0.177784
2025-12-11 12:00:00,0.173814,0.185374,0.173788
2025-12-11 16:00:00,0.175226,0.175366,0.17264
2025-12-11 20:00:00,0.174345,0.17686,0.174008
2025-12-12 00:00:00,0.176796,0.178517,0.174311
2025-12-12 04:00:00,0.178532,0.179037,0.174802
2025-12-12 08:00:00,0.175065,0.178208,0.17488
2025-12-12 12:00:00,0.177851,0.178983,0.173914
2025-12-12 16:00:00,0.176316,0.179311,0.175716
2025-12-12 20:00:00,0.177806,0.181867,0.174171
2025-12-13 00:00:00,0.180444,0.181485,0.176697
2025-12-13 04:00:00,0.181315,0.181818,0.177649
2025-12-13 08:00:00,0.179072,0.180807,0.178479
2025-12-13 12:00:00,0.179444,0.179444,0.177424
2025-12-13 16:00:00,0.176451,0.180862,0.176066
2025-12-13 20:00:00,0.178896,0.179202,0.175937
2025-12-14 00:00:00,0.180455,0.180639,0.178601
2025-12-14 04:00:00,0.179546,0.180802,0.178299
2025-12-14 08:00:00,0.177794,0.179814,0.177027
2025-12-14 12:00:00,0.176664,0.1783,0.175365
2025-12-14 16:00:00,0.178467,0.180361,0.177107
2025-12-14 20:00:00,0.179165,0.180719,0.178678
2025-12-15 00:00:00,0.177639,0.178985,0.175212
2025-12-15 04:00:00,0.179296,0.18194,0.177447
2025-12-15 08:00:00,0.178436,0.180234,0.178436
2025-12-15 12:00:00,0.177724,0.179246,0.177714
2025-12-15 16:00:00,0.169274,0.178669,0.168625
2025-12-15 20:00:00,0.166422,0.168634,0.164088
2025-12-16 00:00:00,0.167456,0.168174,0.165617
2025-12-16 04:00:00,0.172339,0.172339,0.166151
2025-12-16 08:00:00,0.178161,0.180269,0.172712
2025-12-16 12:00:00,0.177689,0.179526,0.17634
2025-12-16 16:00:00,0.184998,0.184998,0.177545
2025-12-16 20:00:00,0.184951,0.195353,0.184021
2025-12-17 00:00:00,0.183715,0.185162,0.182512
2025-12-17 04:00:00,0.179428,0.183194,0.179428
