,close,high,low
2025-12-04 12:00:00,0.000408,0.000408,0.00040331
2025-12-04 16:00:00,0.00041914,0.00042043,0.00040779
2025-12-04 20:00:00,0.00040748,0.00041999,0.00039949
2025-12-05 00:00:00,0.00040457,0.0004123,0.00040436
2025-12-05 04:00:00,0.00040515,0.00041316,0.00040277
2025-12-05 08:00:00,0.00040795,0.00040858,0.00040341
2025-12-05 12:00:00,0.00039702,0.00040747,0.00039675
2025-12-05 16:00:00,0.0003944,0.00039872,0.00038905
2025-12-05 20:00:00,0.00039178,0.00039749,0.00038278
2025-12-06 00:00:00,0.00039166,0.0003928,0.0003866
2025-12-06 04:00:00,0.00039628,0.0003981,0.00038861
2025-12-06 08:00:00,0.00039209,0.00039787,0.00039186
2025-12-06 12:00:00,0.00038843,0.00039291,0.00038824
2025-12-06 16:00:00,0.00039199,0.00039335,0.00038533
2025-12-06 20:00:00,0.00038485,0.00039483,0.00038455
2025-12-07 00:00:00,0.00040443,0.00040443,0.0003849
2025-12-07 04:00:00,0.00042572,0.00044062,0.00040546
2025-12-07 08:00:00,0.00041611,0.00042383,0.00041573
2025-12-07 12:00:00,0.00040906,0.0004156,0.00040341
2025-12-07 16:00:00,0.00039991,0.00041105,0.00039042
2025-12-07 20:00:00,0.00041294,0.00041605,0.00039775
2025-12-08 00:00:00,0.00040101,0.00041681,0.00039861
2025-12-08 04:00:00,0.00040452,0.00040837,0.0003979
2025-12-08 08:00:00,0.00041136,0.0004144,0.00040567
2025-12-08 12:00:00,0.00041543,0.00042031,0.00040883
2025-12-08 16:00:00,0.00039897,0.00041501,0.00039788
2025-12-08 20:00:00,0.00040154,0.00040556,0.00039772
2025-12-09 00:00:00,0.00040064,0.0004054,0.00039997
2025-12-09 04:00:00,0.00040053,0.00040149,0.00039674
2025-12-09 08:00:00,0.00040056,0.00040161,0.0003952
2025-12-09 12:00:00,0.00040678,0.00040678,0.00039997
2025-12-09 16:00:00,0.00041627,0.00041627,0.00040615
2025-12-09 20:00:00,0.00041571,0.00042302,0.0004154
2025-12-10 00:00:00,0.00041279,0.0004157,0.00040884
2025-12-10 04:00:00,0.00041594,0.00041594,0.00040716
2025-12-10 08:00:00,0.00041981,0.00042492,0.00041366
2025-12-10 12:00:00,0.00041019,0.00041942,0.00040925
2025-12-10 16:00:00,0.00040871,0.00041148,0.00040781
2025-12-10 20:00:00,0.00041478,0.00041478,0.00040882
2025-12-11 00:00:00,0.0004151,0.00042387,0.00041089
2025-12-11 04:00:00,0.0003883,0.0004136,0.00038674
2025-12-11 08:00:00,0.00039227,0.00039443,0.00038756
2025-12-11 12:00:00,0.00039208,0.00039265,0.00038766
2025-12-11 16:00:00,0.00038946,0.00039407,0.00038679
2025-12-11 20:00:00,0.00039931,0.00040002,0.00038591
2025-12-12 00:00:00,0.00040008,0.00040584,0.00039593
2025-12-12 04:00:00,0.00039837,0.00040114,0.00039251
2025-12-12 08:00:00,0.00040015,0.00040331,0.00039632
2025-12-12 12:00:00,0.0004,0.00040199,0.00039729
2025-12-12 16:00:00,0.00038491,0.00040134,0.00038491
2025-12-12 20:00:00,0.0003841,0.0003875,0.00038013
2025-12-13 00:00:00,0.00038708,0.00038864,0.00038367
2025-12-13 04:00:00,0.0003861,0.0003875,0.00038304
2025-12-13 08:00:00,0.00038691,0.00038736,0.00038474
2025-12-13 12:00:00,0.0004048,0.0004048,0.0003863
2025-12-13 16:00:00,0.00039234,0.00040453,0.00039139
2025-12-13 20:00:00,0.000396,0.00039753,0.00039278
2025-12-14 00:00:00,0.00039332,0.0003953,0.00039154
2025-12-14 04:00:00,0.00039268,0.00039385,0.0003926
2025-12-14 08:00:00,0.00038922,0.00039282,0.00038691
2025-12-14 12:00:00,0.00038494,0.00039001,0.00038402
2025-12-14 16:00:00,0.0003817,0.00038898,0.00038062
2025-12-14 20:00:00,0.00038405,0.00038669,0.00038257
2025-12-15 00:00:00,0.00038045,0.0003857,0.00038004
2025-12-15 04:00:00,0.00038096,0.00038611,0.00037979
2025-12-15 08:00:00,0.00038476,0.00038916,0.000381
2025-12-15 12:00:00,0.00038532,0.00038534,0.00038324
2025-12-15 16:00:00,0.00036437,0.00038401,0.00036437
